epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
128,0.500114,0.287527,0.712702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.281858,0.9856,1.105e-05,21.2
129,0.501518,0.291529,0.711506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.285616,0.9868,1.045e-05,21.3
130,0.504589,0.297869,0.711309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.288051,0.9856,9.87e-06,21.5
131,0.500972,0.288534,0.71341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.283608,0.9856,9.31e-06,21.4
132,0.503171,0.294867,0.711475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.281394,0.9856,8.76e-06,21.4
133,0.504485,0.293416,0.715554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.281158,0.9856,8.23e-06,21.4
134,0.502348,0.290627,0.714069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.283033,0.9856,7.72e-06,21.7
135,0.50415,0.295611,0.712689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.280271,0.9856,7.22e-06,21.6
136,0.504806,0.295609,0.714003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.278777,0.9856,6.74e-06,21.5
137,0.504639,0.296216,0.713063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.280251,0.9856,6.28e-06,21.5
138,0.501625,0.287929,0.715321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.287489,0.9856,5.84e-06,21.5
139,0.504047,0.295249,0.712846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.28386,0.9868,5.42e-06,22.1
140,0.503643,0.293976,0.713309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.28304,0.9856,5.01e-06,21.5
141,0.503895,0.292632,0.715157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.281118,0.9856,4.63e-06,21.5
142,0.503164,0.292973,0.713354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.281155,0.9868,4.26e-06,21.3
143,0.504538,0.294433,0.714643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.282659,0.9856,3.91e-06,21.6
144,0.506065,0.300822,0.711309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27836,0.9856,3.58e-06,21.6
145,0.508614,0.301687,0.715541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.284488,0.9868,3.27e-06,21.3
146,0.508981,0.305336,0.712625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.281117,0.9856,2.98e-06,21.6
147,0.508081,0.300043,0.71612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.279371,0.988,2.71e-06,21.5
148,0.510125,0.306909,0.713341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.283475,0.9856,2.46e-06,21.6
149,0.506806,0.298052,0.715559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.280242,0.9868,2.23e-06,21.5
150,0.50804,0.298159,0.717922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28063,0.9856,2.01e-06,21.5
151,0.510365,0.30188,0.718851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.285351,0.988,1.82e-06,21.5
152,0.50841,0.299214,0.717606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.281621,0.9856,1.65e-06,21.6
153,0.508758,0.303566,0.713951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.278792,0.9856,1.5e-06,21.5
154,0.510689,0.30645,0.714927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.282703,0.988,1.37e-06,21.5
155,0.509897,0.304801,0.714994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.280022,0.9868,1.25e-06,21.4
