epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,consistency_loss,view_agreement,lr,drop_path,epoch_time_sec
196,3.557164,0.999851,0.022940,0.994005,31.756043,0.019640,1.000000,0.00028587,0.0000,23.06
197,3.647768,0.999851,0.020866,0.995204,32.322859,0.019272,1.000000,0.00028099,0.0000,23.14
198,3.521052,0.999851,0.024034,0.995204,32.424005,0.019487,1.000000,0.00027615,0.0000,23.16
199,3.561512,0.999851,0.016687,0.996403,32.464890,0.019025,1.000000,0.00027132,0.0000,23.12
200,3.519338,0.999851,0.012466,0.996403,32.463371,0.018108,1.000000,0.00026653,0.0000,23.16
201,3.475907,0.999851,0.013223,0.994005,32.240652,0.017705,1.000000,0.00026176,0.0000,23.35
202,3.419733,0.999851,0.021062,0.995204,32.582659,0.017497,1.000000,0.00025702,0.0000,23.22
203,3.383806,0.999851,0.009803,0.997602,32.546457,0.017198,1.000000,0.00025231,0.0000,23.29
204,3.440913,0.999851,0.016269,0.996403,32.706158,0.017363,1.000000,0.00024763,0.0000,23.09
205,3.397974,0.999851,0.015488,0.996403,32.298763,0.016019,1.000000,0.00024298,0.0000,23.31
206,3.318798,0.999851,0.009290,0.996403,32.723230,0.016123,1.000000,0.00023836,0.0000,23.16
207,3.378889,0.999851,0.024679,0.996403,32.591419,0.020579,1.000000,0.00023377,0.0000,23.38
208,3.321052,0.999851,0.020949,0.996403,32.762768,0.016740,1.000000,0.00022921,0.0000,23.17
209,3.307989,0.999851,0.017337,0.994005,32.809002,0.018269,1.000000,0.00022468,0.0000,23.10
210,3.272878,0.999851,0.018233,0.997602,32.782090,0.017523,1.000000,0.00022019,0.0000,23.07
211,3.216770,0.999851,0.013273,0.997602,32.964379,0.016217,1.000000,0.00021572,0.0000,23.02
212,3.227370,0.999702,0.017268,0.995204,32.439548,0.016459,1.000000,0.00021130,0.0000,23.15
213,3.170396,0.999851,0.017982,0.996403,32.685167,0.016284,1.000000,0.00020690,0.0000,23.25
214,3.180018,0.999851,0.017793,0.996403,32.898322,0.016472,1.000000,0.00020254,0.0000,23.02
215,3.176201,0.999851,0.014889,0.996403,32.846276,0.014568,1.000000,0.00019822,0.0000,23.05
216,3.112534,0.999851,0.016688,0.996403,32.916619,0.015033,1.000000,0.00019393,0.0000,22.92
217,3.056594,0.999851,0.015365,0.997602,33.095362,0.014466,1.000000,0.00018967,0.0000,22.87
218,3.041668,0.999851,0.019512,0.996403,32.542252,0.015661,1.000000,0.00018545,0.0000,23.02
219,3.138121,0.999851,0.015629,0.996403,33.162942,0.015685,1.000000,0.00018127,0.0000,23.07
220,3.151220,0.999851,0.013829,0.997602,33.040765,0.014850,1.000000,0.00017713,0.0000,22.96
221,3.026570,0.999851,0.015221,0.997602,33.038643,0.014651,1.000000,0.00017303,0.0000,23.06
222,3.050716,0.999851,0.013435,0.996403,33.033829,0.013752,1.000000,0.00016896,0.0000,22.97
223,3.057211,0.999851,0.012198,0.997602,33.249375,0.013184,1.000000,0.00016493,0.0000,22.90
224,3.091769,0.999851,0.015718,0.997602,32.961788,0.015567,1.000000,0.00016094,0.0000,22.87
