epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
89,0.570325,0.336014,0.804636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.357137,0.9844,5.9e-06,45.8
90,0.570201,0.333197,0.807206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.357808,0.9832,5.6e-06,49.8
91,0.573795,0.345896,0.801694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.35536,0.9832,5.32e-06,47.0
92,0.569738,0.333744,0.805732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.356859,0.9832,5.04e-06,45.8
93,0.56923,0.331951,0.80651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.358213,0.9856,4.77e-06,48.9
94,0.571813,0.338062,0.805563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.354576,0.9856,4.51e-06,45.0
95,0.573161,0.339934,0.806388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.36079,0.9832,4.25e-06,47.8
96,0.57047,0.335708,0.805231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.358083,0.9856,4.01e-06,47.1
97,0.574041,0.343171,0.804912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.353546,0.9856,3.77e-06,47.2
98,0.574183,0.343033,0.805334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.359743,0.9832,3.54e-06,47.1
99,0.577452,0.348707,0.806197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.358445,0.9868,3.32e-06,45.3
100,0.573857,0.341018,0.806696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35485,0.9832,3.11e-06,47.8
101,0.574578,0.34189,0.807267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.359667,0.9832,2.91e-06,45.0
102,0.574059,0.343225,0.804893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.356442,0.9832,2.72e-06,48.9
103,0.576419,0.343855,0.808982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.353831,0.9856,2.54e-06,46.2
104,0.574843,0.344352,0.805335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.359846,0.9832,2.36e-06,47.3
105,0.577004,0.347394,0.806614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.360043,0.9832,2.2e-06,48.0
106,0.580472,0.355528,0.805415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.356013,0.9856,2.05e-06,43.2
107,0.577994,0.34706,0.808927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.35885,0.9856,1.9e-06,46.3
108,0.577135,0.345941,0.808328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.359896,0.9844,1.77e-06,47.6
109,0.577354,0.347371,0.807336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.356126,0.9868,1.65e-06,46.6
110,0.578566,0.351795,0.805338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.353675,0.9856,1.54e-06,46.0
111,0.58002,0.353784,0.806255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.351212,0.9856,1.44e-06,46.9
112,0.581398,0.356402,0.806393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.359513,0.9844,1.34e-06,46.8
113,0.580206,0.353347,0.807065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.354749,0.9844,1.26e-06,47.9
114,0.580868,0.358093,0.803644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.353657,0.9856,1.19e-06,47.3
115,0.581471,0.354789,0.808154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.357056,0.9844,1.14e-06,44.3
116,0.581172,0.354586,0.807757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.358695,0.9844,1.09e-06,48.2
117,0.582044,0.355491,0.808596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.357872,0.9844,1.05e-06,45.6
118,0.580851,0.354799,0.806903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35429,0.9832,1.02e-06,47.1
119,0.580885,0.351481,0.810288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.35647,0.9844,1.01e-06,48.1
120,0.586148,0.363288,0.809008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.358462,0.9844,1e-06,45.1
